event_id,timestamp,mission_phase,region_type,radar_signal_strength,radar_noise_level,satellite_temperature,satellite_power_level,uav_battery_level,uav_altitude,communication_latency_ms,communication_packet_loss,cyber_alert_count,failed_login_attempts,weather_severity,anomaly_label,anomaly_type,hour,day_of_week,is_night_operation,radar_health_score,satellite_stability_score,uav_operational_score,communication_reliability_score,cyber_pressure_index,environmental_risk_index,sensor_degradation_index,multi_domain_pressure_score,simultaneous_domain_stress_count,mission_risk_score,risk_level,isolation_forest_anomaly,ml_anomaly_prediction,ml_anomaly_probability
EVT-00865,2026-01-10 00:00:00,Return,Open Ocean,78.52,23.88,62.15,72.37,74.92,12514.14,194.28,2.31,3,3,4,0,Normal,0,5,1,54.64,41.295,67.460968,76.3726,12.9,40,42.4591,30.1294014,2,40.82,Moderate,0,0,0.035
EVT-00866,2026-01-10 00:15:00,Surveillance,Mountain,67.94,23.82,43.58,78.39,74.83,14301.04,129.87,0.64,2,2,1,0,Normal,0,5,1,44.12,56.6,69.542248,87.3704,8.6,10,35.0654,24.8809804,1,30.38,Moderate,0,0,0.0
EVT-00867,2026-01-10 00:30:00,Return,Urban,81.73,12.03,38.8,80.32,60.64,9154.34,139.34,4.79,1,6,5,0,Normal,0,5,1,69.7,60.919999999999995,53.433208,72.0878,13.3,50,34.853049999999996,29.6522309,1,34.33,Moderate,0,0,0.0
EVT-00868,2026-01-10 00:45:00,Return,Desert,83.21,20.96,56.45,74.7,69.55,12999.08,161.71,0.65,2,6,3,0,Normal,0,5,1,62.24999999999999,46.475,64.283896,84.78819999999999,15.8,30,34.8967,28.376735800000002,0,28.94,Low,0,0,0.0
EVT-00869,2026-01-10 01:00:00,Transit,Urban,39.5,49.33,47.25,80.86,44.3,12035.97,78.45,0.0,5,2,1,1,Radar Degradation,1,5,1,0.0,57.235,45.453163999999994,93.724,16.1,10,48.76025,38.486479700000004,1,42.18,Moderate,1,1,0.975
EVT-00870,2026-01-10 01:15:00,Pre-Mission,Desert,79.98,21.33,49.63,71.9,84.97,12868.77,74.08,2.71,2,3,3,0,Normal,1,5,1,58.650000000000006,47.08500000000001,74.92152399999999,84.5886,10.4,30,36.05409999999999,24.8800402,0,27.24,Low,0,0,0.0
EVT-00871,2026-01-10 01:30:00,Transit,Urban,27.33,49.94,43.9,78.87,61.21,10700.57,163.97,1.84,1,1,1,1,Radar Degradation,1,5,1,0.0,56.92,55.687684000000004,80.4424,4.3,10,52.15939999999999,33.8391932,1,41.03,Moderate,1,1,0.995
EVT-00872,2026-01-10 01:45:00,Launch,Coastal,91.3,25.18,42.45,94.4,71.51,15457.84,129.59,0.09,2,4,5,0,Normal,1,5,1,66.12,73.17500000000001,68.606408,89.3178,12.2,50,28.734799999999993,23.479378399999998,1,27.99,Low,0,0,0.0
EVT-00873,2026-01-10 02:00:00,Pre-Mission,Desert,69.89,18.45,43.64,88.83,52.03,11741.23,112.07,3.34,2,2,3,0,Normal,2,5,1,51.44,67.00999999999999,50.510476,79.34440000000001,8.6,30,34.907399999999996,28.6162348,0,29.02,Low,0,0,0.0
EVT-00874,2026-01-10 02:15:00,Pre-Mission,Open Ocean,72.71,16.99,33.94,87.31,63.85,16435.46,120.39,0.0,1,4,5,0,Normal,2,5,1,55.72,70.34,64.417552,90.3688,9.7,50,32.8208,25.2808496,1,30.25,Moderate,0,0,0.005
EVT-00875,2026-01-10 02:30:00,Surveillance,Mountain,78.1,24.58,44.3,78.98,68.09,10024.03,36.49,0.84,2,3,2,0,Normal,2,5,1,53.519999999999996,56.830000000000005,59.691835999999995,94.1408,10.4,20,31.525299999999998,25.8880178,0,25.76,Low,0,0,0.0
EVT-00876,2026-01-10 02:45:00,Transit,Urban,85.91,21.48,47.37,75.25,71.84,13857.07,332.6,8.46,1,2,1,1,Communication Disruption,2,5,1,64.42999999999999,51.565,66.916484,43.782,6.1,10,40.112750000000005,26.802440700000002,1,34.94,Moderate,1,1,0.915
EVT-00877,2026-01-10 03:00:00,Transit,Coastal,64.52,22.39,59.8,78.03,78.72,11850.83,93.64,3.78,0,4,2,0,Normal,3,5,1,42.129999999999995,48.13,69.324996,79.27879999999999,7.2,20,41.402300000000004,27.2860358,1,34.3,Moderate,0,0,0.005
EVT-00878,2026-01-10 03:15:00,Surveillance,Open Ocean,66.21,14.01,45.69,85.7,92.15,11180.64,152.13,4.57,1,3,3,0,Normal,3,5,1,52.199999999999996,62.855000000000004,77.921768,71.8346,7.9,30,37.5576,24.0815664,0,27.56,Low,0,0,0.0
EVT-00879,2026-01-10 03:30:00,Transit,Desert,59.66,11.73,26.33,92.08,82.26,13580.79,154.83,4.26,1,2,4,0,Normal,3,5,1,47.92999999999999,78.91499999999999,73.87894800000001,72.7036,6.1,40,36.31985,23.703142899999996,1,30.87,Moderate,0,0,0.0
EVT-00880,2026-01-10 03:45:00,Surveillance,Urban,78.29,14.59,44.25,92.32,85.47,11252.07,140.18,2.25,4,5,3,0,Normal,3,5,1,63.7,70.195,73.33148399999999,80.9106,19.0,30,29.4286,25.2265732,0,25.33,Low,0,0,0.0
EVT-00881,2026-01-10 04:00:00,Pre-Mission,Coastal,67.94,14.28,66.92,90.41,92.25,5345.09,133.84,0.0,3,2,5,0,Normal,4,5,1,53.66,56.949999999999996,70.989108,89.2928,11.1,50,37.158300000000004,26.408413400000004,1,32.45,Moderate,0,0,0.0
EVT-00882,2026-01-10 04:15:00,Return,Coastal,74.54,22.72,51.93,80.84,79.98,4342.83,67.59,3.13,3,2,2,0,Normal,4,5,1,51.82000000000001,54.875,61.197396,83.6378,11.1,20,35.23479999999999,27.5011808,0,28.3,Low,0,0,0.005
EVT-00883,2026-01-10 04:30:00,Transit,Urban,83.95,23.86,38.51,86.17,71.49,15181.06,140.67,4.85,3,4,2,0,Normal,4,5,1,60.09,66.915,68.26027199999999,71.7714,14.7,20,32.296899999999994,26.0265506,0,26.92,Low,0,0,0.0
EVT-00884,2026-01-10 04:45:00,Pre-Mission,Open Ocean,72.23,17.07,49.73,83.75,86.13,15075.65,142.03,4.47,1,5,3,0,Normal,4,5,1,55.160000000000004,58.885000000000005,78.38177999999999,72.9926,11.5,30,37.224599999999995,25.099714,0,28.07,Low,0,0,0.0
EVT-00885,2026-01-10 05:00:00,Return,Desert,80.08,26.59,39.06,84.59,87.02,16718.35,163.58,3.24,4,5,1,0,Normal,5,5,1,53.489999999999995,65.06,80.97601999999999,75.5736,19.0,10,32.6201,25.133841000000004,0,26.23,Low,0,0,0.0
EVT-00886,2026-01-10 05:15:00,Surveillance,Urban,75.31,26.21,34.17,100.0,81.08,11956.18,194.14,0.6,3,5,4,0,Normal,5,5,1,49.1,82.91499999999999,71.103416,82.36880000000001,16.5,40,32.49405,26.1766393,1,30.73,Moderate,0,0,0.01
EVT-00887,2026-01-10 05:30:00,Pre-Mission,Desert,84.05,19.46,42.21,73.67,51.64,8768.41,60.76,1.66,6,3,1,0,Normal,5,5,1,64.59,52.565,46.670092,89.3292,20.4,10,28.419949999999996,30.594959099999997,0,27.7,Low,0,0,0.005
EVT-00888,2026-01-10 05:45:00,Pre-Mission,Mountain,82.28,13.07,45.73,84.36,60.22,10951.04,106.4,5.59,2,1,4,0,Normal,5,5,1,69.21000000000001,61.495000000000005,55.295248,71.923,6.8,40,33.422,26.360850399999997,1,31.8,Moderate,0,0,0.0
EVT-00889,2026-01-10 06:00:00,Pre-Mission,Urban,71.77,27.45,30.02,94.48,68.15,12028.56,94.02,0.23,2,4,2,0,Normal,6,5,0,44.31999999999999,79.47,62.139272,91.67339999999999,12.2,20,29.702150000000003,25.2081131,1,28.63,Low,0,0,0.005
EVT-00890,2026-01-10 06:15:00,Launch,Mountain,76.48,17.63,35.81,75.74,82.91,9482.4,126.04,0.66,3,1,2,0,Normal,6,5,0,58.85000000000001,57.834999999999994,69.41587999999999,87.60679999999999,9.3,20,31.04205,23.3407465,0,24.4,Low,0,0,0.0
EVT-00891,2026-01-10 06:30:00,Pre-Mission,Urban,87.39,18.76,45.08,81.49,71.7,16121.44,120.47,4.01,1,4,4,0,Normal,6,5,0,68.63,58.949999999999996,69.535728,76.3274,9.7,40,33.16015,24.4099219,1,30.44,Moderate,0,0,0.0
EVT-00892,2026-01-10 06:45:00,Surveillance,Coastal,81.54,15.96,41.73,82.3,87.92,17598.76,111.81,1.81,1,3,4,0,Normal,6,5,0,65.58000000000001,61.435,82.66251199999999,84.7202,7.9,40,31.508199999999995,20.411187599999998,1,27.22,Low,0,0,0.0
EVT-00893,2026-01-10 07:00:00,Transit,Open Ocean,65.43,12.66,48.16,84.44,90.41,13195.7,155.97,0.61,0,4,5,0,Normal,7,5,0,52.77000000000001,60.36,79.12183999999999,85.3874,7.2,50,37.59365,23.6127745,1,31.07,Moderate,0,0,0.0
EVT-00894,2026-01-10 07:15:00,Return,Desert,83.9,9.19,35.28,74.83,88.79,11972.84,81.45,4.94,1,2,2,0,Normal,7,5,0,74.71000000000001,57.19,76.520408,76.19399999999999,6.1,20,28.505499999999998,19.658393399999998,0,21.97,Low,0,0,0.0
EVT-00895,2026-01-10 07:30:00,Surveillance,Urban,68.24,21.8,50.71,90.17,88.88,8762.58,83.56,3.24,1,3,5,0,Normal,7,5,0,46.44,64.815,72.731096,81.9752,7.9,50,39.54845,26.015583300000003,1,33.14,Moderate,0,0,0.0
EVT-00896,2026-01-10 07:45:00,Surveillance,Open Ocean,90.71,13.3,35.53,90.66,57.48,15866.08,84.15,1.89,4,1,5,0,Normal,7,5,0,77.41,72.895,59.275296,86.653,11.8,50,25.5195,23.7587158,1,27.29,Low,0,0,0.0
EVT-00897,2026-01-10 08:00:00,Transit,Mountain,87.22,36.36,58.14,89.56,78.76,12190.77,107.39,0.67,4,3,5,0,Normal,8,5,0,50.86,60.49,69.760924,89.0638,15.4,50,37.31054999999999,28.227562699999996,1,33.54,Moderate,0,0,0.0
EVT-00898,2026-01-10 08:15:00,Pre-Mission,Open Ocean,80.61,11.48,31.27,79.91,63.49,11277.09,77.0,5.78,3,0,5,0,Normal,8,5,0,69.13,64.27499999999999,57.975508,73.61,7.5,50,33.83325000000001,26.254860900000004,1,31.91,Moderate,0,0,0.0
EVT-00899,2026-01-10 08:30:00,Pre-Mission,Desert,79.42,10.46,36.26,86.61,48.91,13202.94,118.3,2.46,18,22,4,1,Cyber Intrusion Pattern,8,5,0,68.96000000000001,68.48,50.080528,81.926,84.6,40,29.262499999999996,52.7620194,2,49.72,Moderate,1,1,0.995
EVT-00900,2026-01-10 08:45:00,Surveillance,Coastal,76.12,21.06,48.34,79.7,67.98,10535.72,114.21,4.74,0,2,2,0,Normal,8,5,0,55.06,55.53,60.228864,74.2732,3.6,20,36.2782,25.539417200000003,0,27.83,Low,0,0,0.0
EVT-00901,2026-01-10 09:00:00,Pre-Mission,Mountain,84.11,27.18,58.31,83.67,90.55,12367.19,92.47,3.93,1,1,4,0,Normal,9,5,0,56.93,54.515,78.22562799999999,78.84740000000001,4.3,40,37.73389999999999,22.8401294,1,30.84,Moderate,0,0,0.0
EVT-00902,2026-01-10 09:15:00,Pre-Mission,Mountain,74.66,18.39,47.52,100.0,78.45,8393.83,150.58,1.67,2,8,4,0,Normal,9,5,0,56.269999999999996,76.24,64.987596,82.1086,19.4,40,31.71835,28.0657383,1,31.7,Moderate,0,0,0.0
EVT-00903,2026-01-10 09:30:00,Launch,Desert,80.12,21.43,49.5,86.67,100.0,14717.72,117.92,1.68,1,1,2,0,Normal,9,5,0,58.690000000000005,61.92,87.661264,84.6864,4.3,20,30.806899999999995,17.835852199999998,0,21.18,Low,0,0,0.0
EVT-00904,2026-01-10 09:45:00,Return,Coastal,54.29,17.1,71.22,77.69,74.48,11738.97,491.46,4.81,21,4,5,1,Multi-Domain Escalation,9,5,0,37.19,42.08,66.222764,43.848200000000006,59.7,50,58.00144999999999,53.75109969999999,5,73.02,High,1,1,0.97
EVT-00905,2026-01-10 10:00:00,Transit,Coastal,72.94,13.93,36.79,87.26,100.0,14897.0,113.17,4.84,3,3,4,0,Normal,10,5,0,59.01,68.86500000000001,87.8764,74.0064,12.9,40,34.62864999999999,22.522612499999997,1,29.78,Low,0,0,0.0
EVT-00906,2026-01-10 10:15:00,Surveillance,Coastal,72.45,11.56,41.08,76.54,74.49,11497.16,119.15,0.0,1,5,3,0,Normal,10,5,0,60.89,56.00000000000001,65.93959199999999,90.468,11.5,30,31.571499999999997,25.0442566,0,25.61,Low,0,0,0.0
EVT-00907,2026-01-10 10:30:00,Transit,Coastal,67.25,6.63,35.3,77.61,72.31,11659.5,100.3,3.38,2,4,5,0,Normal,10,5,0,60.62,59.96,64.6084,80.146,12.2,50,36.2565,27.663745,1,33.26,Moderate,0,0,0.0
EVT-00908,2026-01-10 10:45:00,Pre-Mission,Urban,68.42,18.7,34.77,78.71,54.09,8969.21,119.75,2.31,3,4,1,0,Normal,10,5,0,49.72,61.32499999999999,48.626052,82.33500000000001,14.7,10,33.183,30.3521396,0,29.16,Low,0,0,0.0
EVT-00909,2026-01-10 11:00:00,Launch,Urban,61.54,4.54,48.21,82.89,87.55,13899.39,144.93,0.85,0,5,4,0,Normal,11,5,0,57.0,58.785,77.964268,85.4306,9.0,40,34.9961,23.305391399999998,1,29.97,Low,0,0,0.0
EVT-00910,2026-01-10 11:15:00,Pre-Mission,Open Ocean,84.57,10.07,36.01,92.56,64.97,9810.4,105.6,2.92,5,2,4,0,Normal,11,5,0,74.5,74.555,57.25148,81.332,16.1,40,25.953249999999997,25.8636665,1,28.72,Low,0,0,0.0
EVT-00911,2026-01-10 11:30:00,Surveillance,Urban,94.28,14.78,47.56,90.05,62.94,10783.94,138.14,0.34,2,3,1,0,Normal,11,5,0,79.5,66.27,56.99872799999999,87.75880000000001,10.4,10,20.1678,21.3157644,0,19.65,Low,0,0,0.0
EVT-00912,2026-01-10 11:45:00,Pre-Mission,Open Ocean,90.83,13.01,34.59,89.66,89.94,12002.62,91.55,1.75,1,5,3,0,Normal,11,5,0,77.82,72.365,77.361144,86.551,11.5,30,22.534000000000002,18.693071200000002,0,19.14,Low,0,0,0.0
EVT-00913,2026-01-10 12:00:00,Launch,Urban,63.37,20.38,47.37,78.31,88.22,12303.06,146.57,1.22,1,4,3,0,Normal,12,5,0,42.989999999999995,54.625,76.517672,84.0044,9.7,30,39.79615,25.9997331,1,32.95,Moderate,0,0,0.0
EVT-00914,2026-01-10 12:15:00,Return,Desert,84.52,19.83,41.09,82.21,87.85,7734.76,358.77,7.61,2,6,2,1,Communication Disruption,12,5,0,64.69,61.66499999999999,70.77671199999999,44.663399999999996,15.8,20,38.7764,28.824037600000004,1,35.75,Moderate,1,1,0.93
EVT-00915,2026-01-10 12:30:00,Transit,Coastal,90.8,23.36,56.25,87.9,66.93,11422.99,149.81,2.39,1,1,5,0,Normal,12,5,0,67.44,59.775000000000006,60.558588,79.6502,4.3,50,34.039699999999996,24.7111474,1,30.86,Moderate,0,0,0.0
EVT-00916,2026-01-10 12:45:00,Transit,Mountain,73.89,22.51,47.59,81.6,71.29,13988.08,122.13,0.88,1,4,4,0,Normal,12,5,0,51.379999999999995,57.80499999999999,66.688696,87.1496,9.7,40,36.77835,26.607518300000002,1,32.37,Moderate,0,0,0.0
EVT-00917,2026-01-10 13:00:00,Transit,Coastal,78.91,24.84,54.89,84.05,71.16,11054.15,173.23,5.02,1,7,2,0,Normal,13,5,0,54.06999999999999,56.605,63.07698,68.57159999999999,15.1,20,37.78135,29.671211500000002,0,30.97,Moderate,0,0,0.015
EVT-00918,2026-01-10 13:15:00,Surveillance,Mountain,59.93,17.99,38.95,89.09,82.96,11438.17,79.61,3.29,2,4,3,0,Normal,13,5,0,41.94,69.61500000000001,71.79780399999999,82.1162,12.2,30,36.8882,26.5101292,1,32.26,Moderate,0,0,0.0
EVT-00919,2026-01-10 13:30:00,Launch,Mountain,80.4,19.82,45.45,83.56,93.75,12406.02,68.33,5.37,2,3,1,0,Normal,13,5,0,60.580000000000005,60.835,80.512224,75.7386,10.4,10,31.153599999999994,21.556675199999997,0,23.71,Low,0,0,0.0
EVT-00920,2026-01-10 13:45:00,Surveillance,Mountain,68.43,21.07,37.15,87.58,77.15,11685.1,98.43,2.24,6,4,1,0,Normal,13,5,0,47.36000000000001,69.005,68.02712,84.2856,22.2,10,31.601349999999996,28.385183499999997,0,27.4,Low,0,0,0.0
EVT-00921,2026-01-10 14:00:00,Return,Coastal,79.8,18.85,41.69,97.15,99.65,9423.71,71.54,1.62,7,2,4,0,Normal,14,5,0,60.949999999999996,76.305,81.063452,88.60679999999999,21.1,40,28.43955,23.9701071,1,28.06,Low,0,0,0.0
EVT-00922,2026-01-10 14:15:00,Transit,Mountain,63.95,15.62,42.9,84.8,84.56,11909.13,71.6,5.31,2,1,5,0,Normal,14,5,0,48.330000000000005,63.349999999999994,73.482956,75.68700000000001,6.8,50,40.82525,26.0547713,1,33.84,Moderate,0,0,0.0
EVT-00923,2026-01-10 14:30:00,Transit,Open Ocean,82.89,16.01,39.19,94.26,68.71,14485.18,141.75,1.58,2,1,2,0,Normal,14,5,0,66.88,74.665,65.479216,83.13,6.8,20,25.143250000000002,20.598619300000003,0,20.98,Low,0,0,0.0
EVT-00924,2026-01-10 14:45:00,Pre-Mission,Mountain,87.22,13.09,35.28,89.92,83.6,9372.06,119.85,2.21,4,3,2,0,Normal,14,5,0,74.13,72.28,69.766472,82.677,15.4,20,23.31525,21.928568100000003,0,21.29,Low,0,0,0.0
EVT-00925,2026-01-10 15:00:00,Launch,Coastal,70.95,20.53,33.69,75.73,95.88,11063.8,103.21,3.65,5,2,4,0,Normal,15,5,0,50.42,58.885000000000005,80.39256,78.9682,16.1,40,38.8897,27.056853,1,33.64,Moderate,0,0,0.0
EVT-00926,2026-01-10 15:15:00,Return,Urban,67.77,17.44,26.28,78.29,99.98,8545.92,106.46,0.52,3,4,3,0,Normal,15,5,0,50.33,65.15,80.241104,89.6632,14.7,30,33.1812,24.0283192,0,25.45,Low,0,0,0.0
EVT-00927,2026-01-10 15:30:00,Transit,Coastal,58.6,14.02,36.55,80.16,88.62,14353.45,99.1,3.64,1,2,1,0,Normal,15,5,0,44.58,61.885,79.25814,79.33200000000001,6.1,10,35.592749999999995,22.300109499999998,1,29.3,Low,0,0,0.0
EVT-00928,2026-01-10 15:45:00,Launch,Urban,75.6,14.03,50.02,80.02,72.36,11769.1,177.76,3.43,1,1,4,0,Normal,15,5,0,61.56999999999999,55.00999999999999,64.77492,73.77420000000001,4.3,40,37.254450000000006,25.314518500000002,1,32.34,Moderate,0,0,0.0
EVT-00929,2026-01-10 16:00:00,Transit,Urban,72.77,10.74,32.21,85.37,68.97,9874.5,94.26,4.53,2,1,2,0,Normal,16,5,0,62.029999999999994,69.265,60.1284,76.60419999999999,6.8,20,29.822200000000002,23.77431,0,24.59,Low,0,0,0.0
EVT-00930,2026-01-10 16:15:00,Transit,Open Ocean,64.04,23.87,34.06,90.3,80.06,12230.66,73.73,3.92,2,2,1,0,Normal,16,5,0,40.17,73.27,70.718792,80.3816,8.6,10,34.02759999999999,24.178661599999998,1,29.74,Low,0,0,0.0
EVT-00931,2026-01-10 16:30:00,Transit,Urban,50.09,44.98,59.33,94.79,95.44,8991.0,147.86,4.58,4,5,3,1,Radar Degradation,16,5,0,5.1100000000000065,65.125,77.59719999999999,72.1412,19.0,30,53.394949999999994,35.1582875,1,42.81,Moderate,1,1,0.98
EVT-00932,2026-01-10 16:45:00,Surveillance,Mountain,73.95,12.82,39.91,88.16,78.07,9416.26,112.45,2.32,2,2,4,0,Normal,16,5,0,61.13,68.205,65.948512,82.884,8.6,40,31.83225,24.1448101,1,29.48,Low,0,0,0.0
EVT-00933,2026-01-10 17:00:00,Launch,Open Ocean,68.32,22.85,47.57,82.88,78.36,8349.67,191.36,1.12,1,2,3,0,Normal,17,5,0,45.46999999999999,59.095,64.87160399999999,80.7712,6.1,30,38.618950000000005,26.539206700000005,0,28.97,Low,0,0,0.005
EVT-00934,2026-01-10 17:15:00,Surveillance,Open Ocean,73.01,14.64,50.14,71.42,72.72,9333.05,101.58,5.88,1,4,4,0,Normal,17,5,0,58.370000000000005,46.35,62.10366,71.2936,9.7,40,41.1596,29.496088,1,36.2,Moderate,0,0,0.02
EVT-00935,2026-01-10 17:30:00,Transit,Urban,87.64,9.56,50.3,86.49,67.41,15393.34,149.61,0.06,0,3,2,0,Normal,17,5,0,78.08,61.339999999999996,65.659008,87.8212,5.4,20,23.3817,19.2799634,0,19.64,Low,0,0,0.0
EVT-00936,2026-01-10 17:45:00,Return,Urban,83.43,24.13,32.82,86.18,69.73,10167.2,157.88,0.22,2,1,3,0,Normal,17,5,0,59.30000000000001,69.77000000000001,61.01164,86.59960000000001,6.8,30,29.652599999999993,23.521341999999997,0,24.11,Low,0,0,0.0
EVT-00937,2026-01-10 18:00:00,Pre-Mission,Coastal,76.83,14.78,43.15,87.28,73.9,13165.56,101.75,3.4,2,3,4,0,Normal,18,5,0,62.05,65.705,67.528672,79.96,10.4,40,32.86625000000001,24.924078100000003,1,30.41,Moderate,0,0,0.0
EVT-00938,2026-01-10 18:15:00,Pre-Mission,Mountain,83.57,15.55,32.05,100.0,96.05,9909.25,94.0,5.1,2,2,3,0,Normal,18,5,0,68.02,83.975,79.1261,74.63000000000001,8.6,30,26.04175,18.9035675,0,20.68,Low,0,0,0.0
EVT-00939,2026-01-10 18:30:00,Transit,Open Ocean,67.55,18.25,64.57,94.68,68.64,13898.83,406.8,11.07,1,5,2,1,Communication Disruption,18,5,0,49.3,62.39500000000001,64.726596,28.710999999999984,11.5,20,47.968500000000006,32.665505800000005,1,41.42,Moderate,1,1,0.985
EVT-00940,2026-01-10 18:45:00,Transit,Coastal,50.34,65.57,49.76,91.5,72.74,9434.79,261.78,4.1,20,6,5,1,Multi-Domain Escalation,18,5,0,0.0,66.62,62.23974799999999,64.70760000000001,60.8,50,59.668099999999995,55.6826954,3,65.44,High,1,1,0.995
EVT-00941,2026-01-10 19:00:00,Surveillance,Urban,79.33,18.12,36.62,79.27,59.88,12098.07,70.63,0.0,2,1,1,0,Normal,19,5,0,61.209999999999994,60.959999999999994,56.433684,94.3496,6.8,10,26.249100000000002,22.905358200000002,0,22.19,Low,0,0,0.0
EVT-00942,2026-01-10 19:15:00,Transit,Coastal,73.77,10.81,36.68,82.41,82.03,12132.13,80.5,1.7,1,4,5,0,Normal,19,5,0,62.959999999999994,64.07,71.979556,87.61,9.7,50,32.544000000000004,23.6438888,1,29.42,Low,0,0,0.0
EVT-00943,2026-01-10 19:30:00,Return,Open Ocean,81.92,21.26,33.03,85.34,91.13,17819.51,31.22,0.0,1,4,4,0,Normal,19,5,0,60.66,68.825,85.17441199999999,97.5024,9.7,40,28.187150000000003,19.0443351,1,24.79,Low,0,0,0.0
EVT-00944,2026-01-10 19:45:00,Transit,Urban,70.98,15.09,55.82,80.57,94.74,13576.06,140.84,3.75,0,1,1,0,Normal,19,5,0,55.89,52.66,82.609272,75.6078,1.8,10,34.87155,19.8003431,0,23.89,Low,0,0,0.0
EVT-00945,2026-01-10 20:00:00,Pre-Mission,Coastal,82.59,29.33,64.38,89.5,74.85,10517.74,110.84,0.02,2,2,2,0,Normal,20,5,1,53.260000000000005,57.31,65.016288,91.06280000000001,8.6,20,32.2658,24.526352399999997,0,25.31,Low,0,0,0.0
EVT-00946,2026-01-10 20:15:00,Pre-Mission,Urban,82.97,17.99,41.19,88.5,80.04,13712.62,114.32,0.46,3,1,2,0,Normal,20,5,1,64.98,67.905,72.483144,89.2444,9.3,20,25.969649999999998,20.444713699999998,0,20.98,Low,0,0,0.0
EVT-00947,2026-01-10 20:30:00,Return,Urban,51.75,4.59,34.44,78.38,69.85,17345.44,60.8,3.32,1,2,5,0,Normal,20,5,1,47.16,61.16,69.70952799999999,83.51599999999999,6.1,50,39.825,26.1143444,1,33.26,Moderate,0,0,0.02
EVT-00948,2026-01-10 20:45:00,Pre-Mission,Open Ocean,88.71,20.14,27.1,94.38,79.39,7925.91,81.57,4.2,0,3,3,0,Normal,20,5,1,68.57,80.83,65.084092,78.7744,5.4,30,25.599400000000003,20.3929116,0,21.25,Low,0,0,0.0
EVT-00949,2026-01-10 21:00:00,Return,Urban,50.57,29.67,43.05,86.72,76.4,9893.79,103.27,2.25,3,5,2,0,Normal,21,5,1,20.9,65.195,65.35254800000001,83.8634,16.5,20,43.4204,32.2436704,1,37.42,Moderate,0,0,0.08
EVT-00950,2026-01-10 21:15:00,Launch,Coastal,72.46,27.46,42.47,73.9,72.82,11407.76,96.47,3.41,1,3,5,0,Normal,21,5,1,44.99999999999999,52.665000000000006,64.66331199999999,80.3474,7.9,50,43.4969,29.405942600000003,2,40.54,Moderate,0,0,0.01
EVT-00951,2026-01-10 21:30:00,Pre-Mission,Open Ocean,87.23,28.99,39.79,85.64,73.93,10957.28,124.12,3.36,2,1,1,0,Normal,21,5,1,58.24000000000001,65.745,64.899736,78.3104,6.8,10,30.102149999999995,22.946020299999997,0,24.01,Low,0,0,0.0
EVT-00952,2026-01-10 21:45:00,Launch,Desert,75.14,11.88,46.77,87.97,78.33,11168.11,140.42,2.16,3,5,5,0,Normal,21,5,1,63.26,64.585,68.232732,81.2064,16.5,50,33.91115,27.3884711,1,32.31,Moderate,0,0,0.0
EVT-00953,2026-01-10 22:00:00,Surveillance,Urban,64.8,23.47,48.16,92.81,67.88,8739.42,199.44,0.75,1,3,5,0,Normal,22,5,1,41.33,68.73,58.00330399999999,81.4198,7.9,50,40.49705,29.388011700000007,2,39.36,Moderate,0,0,0.01
EVT-00954,2026-01-10 22:15:00,Transit,Mountain,68.16,13.67,47.58,83.64,68.61,15509.89,119.3,3.4,1,1,2,0,Normal,22,5,1,54.489999999999995,59.85,66.63886799999999,78.556,4.3,20,34.327,23.624376400000003,0,25.89,Low,0,0,0.0
EVT-00955,2026-01-10 22:30:00,Surveillance,Open Ocean,87.24,19.35,42.47,91.8,95.9,8443.48,159.04,3.48,1,6,1,0,Normal,22,5,1,67.88999999999999,70.565,77.262176,75.0968,13.3,10,26.323050000000002,21.0479373,0,21.87,Low,0,0,0.0
EVT-00956,2026-01-10 22:45:00,Surveillance,Mountain,60.71,10.36,36.19,87.31,100.0,11499.47,90.95,3.93,3,8,5,0,Normal,22,5,1,50.35,69.215,83.799364,78.96900000000001,21.9,50,37.83149999999999,27.929302199999995,1,33.88,Moderate,0,0,0.005
EVT-00957,2026-01-10 23:00:00,Transit,Mountain,88.16,14.13,50.33,76.79,55.14,14614.58,61.38,3.0,1,3,5,0,Normal,23,5,1,74.03,51.62500000000001,56.135495999999996,84.5896,7.9,50,32.535849999999996,26.1790333,1,31.17,Moderate,0,0,0.005
EVT-00958,2026-01-10 23:15:00,Surveillance,Mountain,77.5,13.94,45.1,76.09,54.37,11924.54,107.67,0.63,1,2,2,0,Normal,23,5,1,63.56,53.540000000000006,52.368448,89.1814,6.1,20,30.073649999999997,25.194452899999998,0,25.15,Low,0,0,0.0
EVT-00959,2026-01-10 23:30:00,Return,Desert,67.27,23.39,52.11,93.86,58.6,9551.51,64.08,3.6,4,3,1,0,Normal,23,5,1,43.879999999999995,67.805,52.481812,82.2736,15.4,10,33.62235,30.0236951,1,33.03,Moderate,0,0,0.0
EVT-00960,2026-01-10 23:45:00,Transit,Urban,72.75,22.8,51.32,94.37,70.55,8628.31,120.51,2.5,1,6,2,0,Normal,23,5,1,49.95,68.71000000000001,59.738972,81.6092,13.3,20,32.93769999999999,27.529170599999997,0,27.54,Low,0,0,0.0
